Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC
Date,,,,,,,,,,,,,,,,,,
2021-04-12,162.27999877929688,40.900001525878906,4127.990234375,162.27999877929688,40.900001525878906,4127.990234375,162.8000030517578,41.56999969482422,4131.759765625,161.80999755859375,40.77000045776367,4114.81982421875,162.72999572753906,41.279998779296875,4124.7099609375,4896700,5998400,3588900000
2021-04-13,163.42999267578125,41.400001525878906,4141.58984375,163.42999267578125,41.400001525878906,4141.58984375,163.85000610351562,41.47999954223633,4148.0,163.02999877929688,41.150001525878906,4124.43017578125,163.17999267578125,41.33000183105469,4130.10009765625,6995900,5063600,3734720000
2021-04-14,162.72000122070312,43.040000915527344,4124.66015625,162.72000122070312,43.040000915527344,4124.66015625,163.0500030517578,43.38999938964844,4151.68994140625,162.3000030517578,42.0099983215332,4120.8701171875,162.77000427246094,42.150001525878906,4141.580078125,6312300,9353500,3985350000
2021-04-15,165.35000610351562,43.27000045776367,4170.419921875,165.35000610351562,43.27000045776367,4170.419921875,165.7899932861328,43.439998626708984,4173.490234375,164.02999877929688,42.880001068115234,4139.759765625,164.07000732421875,43.060001373291016,4139.759765625,8250600,4391600,4033420000
2021-04-16,166.35000610351562,43.18000030517578,4185.47021484375,166.35000610351562,43.18000030517578,4185.47021484375,166.80999755859375,43.380001068115234,4191.31005859375,165.94000244140625,42.97999954223633,4170.75,166.24000549316406,43.34000015258789,4174.14013671875,10057600,4680000,4163820000
2021-04-19,165.88999938964844,43.31999969482422,4163.259765625,165.88999938964844,43.31999969482422,4163.259765625,166.44000244140625,43.4900016784668,4180.81005859375,165.72000122070312,43.04999923706055,4150.47021484375,165.91000366210938,43.220001220703125,4179.7998046875,5721700,3324500,3810290000
2021-04-20,166.47999572753906,42.7400016784668,4134.93994140625,166.47999572753906,42.7400016784668,4134.93994140625,166.80999755859375,43.41999816894531,4159.18017578125,165.6199951171875,42.040000915527344,4118.3798828125,165.64999389648438,43.349998474121094,4159.18017578125,6532000,6415200,4342650000
2021-04-21,168.1300048828125,41.77000045776367,4173.419921875,168.1300048828125,41.77000045776367,4173.419921875,168.38999938964844,42.54999923706055,4175.02001953125,167.14999389648438,41.720001220703125,4126.35009765625,167.17999267578125,41.790000915527344,4128.419921875,8380200,5800300,3887250000
2021-04-22,167.0399932861328,42.09000015258789,4134.97998046875,167.0399932861328,42.09000015258789,4134.97998046875,167.52999877929688,42.2599983215332,4179.56982421875,166.49000549316406,41.599998474121094,4123.68994140625,167.11000061035156,42.2400016784668,4170.4599609375,7680100,3278100,4245140000
2021-04-23,166.39999389648438,42.459999084472656,4180.169921875,166.39999389648438,42.459999084472656,4180.169921875,167.52999877929688,42.61000061035156,4194.169921875,165.77999877929688,41.849998474121094,4138.77978515625,167.3699951171875,41.90999984741211,4138.77978515625,7106400,4206300,3569880000
2021-04-26,166.83999633789062,42.33000183105469,4187.6201171875,166.83999633789062,42.33000183105469,4187.6201171875,166.8699951171875,42.52000045776367,4194.18994140625,166.0500030517578,41.7400016784668,4182.35986328125,166.6300048828125,41.779998779296875,4185.02978515625,4786600,3150900,3748320000
2021-04-27,166.4199981689453,43.11000061035156,4186.72021484375,166.4199981689453,43.11000061035156,4186.72021484375,167.14999389648438,43.189998626708984,4193.35009765625,166.27999877929688,42.47999954223633,4176.22021484375,166.9199981689453,42.65999984741211,4188.25,5363500,3454400,3710700000
2021-04-28,166.91000366210938,43.529998779296875,4183.18017578125,166.91000366210938,43.529998779296875,4183.18017578125,166.9600067138672,43.970001220703125,4201.52978515625,165.49000549316406,43.36000061035156,4181.77978515625,165.75,43.439998626708984,4185.14013671875,6932200,5500900,3787360000
2021-04-29,166.22000122070312,44.2599983215332,4211.47021484375,166.22000122070312,44.2599983215332,4211.47021484375,166.25999450683594,44.61000061035156,4218.77978515625,164.47000122070312,43.84000015258789,4176.81005859375,165.5800018310547,44.470001220703125,4206.14013671875,9067600,5920400,4298680000
2021-04-30,165.66000366210938,43.27000045776367,4181.169921875,165.66000366210938,43.27000045776367,4181.169921875,166.0,43.54999923706055,4198.10009765625,165.24000549316406,43.04999923706055,4174.85009765625,165.86000061035156,43.380001068115234,4198.10009765625,6248700,5007000,4300880000
2021-05-03,167.80999755859375,43.97999954223633,4192.66015625,167.80999755859375,43.97999954223633,4192.66015625,168.42999267578125,44.09000015258789,4209.39013671875,167.41000366210938,43.54999923706055,4188.02978515625,167.61000061035156,43.560001373291016,4191.97998046875,9014700,3309500,4070220000
2021-05-04,166.5800018310547,44.869998931884766,4164.66015625,166.5800018310547,44.869998931884766,4164.66015625,168.5500030517578,44.90999984741211,4179.0400390625,165.5,44.33000183105469,4128.58984375,167.69000244140625,44.7400016784668,4179.0400390625,10267400,5357600,4452460000
2021-05-05,167.27000427246094,44.65999984741211,4167.58984375,167.27000427246094,44.65999984741211,4167.58984375,167.30999755859375,45.540000915527344,4187.72021484375,166.61000061035156,44.38999938964844,4160.93994140625,166.6300048828125,45.22999954223633,4177.06005859375,5950000,6912400,4230920000
2021-05-06,170.05999755859375,44.40999984741211,4201.6201171875,170.05999755859375,44.40999984741211,4201.6201171875,170.2899932861328,44.81999969482422,4202.7001953125,167.9199981689453,44.150001525878906,4147.330078125,167.9499969482422,44.79999923706055,4169.14013671875,13574100,6635600,4511000000
2021-05-07,171.58999633789062,44.43000030517578,4232.60009765625,171.58999633789062,44.43000030517578,4232.60009765625,172.5500030517578,44.630001068115234,4238.0400390625,171.0,43.90999984741211,4201.64013671875,171.52999877929688,44.060001373291016,4210.33984375,14748600,4252900,4016080000
2021-05-10,172.11000061035156,44.47999954223633,4188.43017578125,172.11000061035156,44.47999954223633,4188.43017578125,172.83999633789062,44.90999984741211,4236.39013671875,171.77999877929688,43.900001525878906,4188.1298828125,172.74000549316406,44.849998474121094,4228.2900390625,8276600,4391900,4560700000
2021-05-11,172.13999938964844,44.869998931884766,4152.10009765625,172.13999938964844,44.869998931884766,4152.10009765625,172.1699981689453,44.93000030517578,4162.0400390625,170.27000427246094,43.91999816894531,4111.52978515625,170.55999755859375,43.91999816894531,4150.33984375,8348200,6925400,4870710000
2021-05-12,170.42999267578125,45.220001220703125,4063.0400390625,170.42999267578125,45.220001220703125,4063.0400390625,171.83999633789062,45.70000076293945,4134.72998046875,170.35000610351562,45.099998474121094,4056.8798828125,171.42999267578125,45.130001068115234,4130.5498046875,12666300,6838000,4733070000
2021-05-13,171.1300048828125,43.810001373291016,4112.5,171.1300048828125,43.810001373291016,4112.5,171.27000427246094,44.47999954223633,4131.580078125,170.22999572753906,43.349998474121094,4074.989990234375,170.35000610351562,43.97999954223633,4074.989990234375,8078300,7610000,4779540000
2021-05-14,172.69000244140625,44.709999084472656,4173.85009765625,172.69000244140625,44.709999084472656,4173.85009765625,172.6999969482422,44.790000915527344,4183.1298828125,171.82000732421875,44.34000015258789,4129.580078125,172.0500030517578,44.439998626708984,4129.580078125,9686800,5058400,4008880000
2021-05-17,174.6999969482422,45.38999938964844,4163.2900390625,174.6999969482422,45.38999938964844,4163.2900390625,175.0,45.40999984741211,4171.919921875,173.27999877929688,44.86000061035156,4142.68994140625,173.3000030517578,44.880001068115234,4169.919921875,11956800,3831000,4125050000
2021-05-18,175.0399932861328,44.84000015258789,4127.830078125,175.0399932861328,44.84000015258789,4127.830078125,175.2100067138672,45.38999938964844,4169.14990234375,174.4600067138672,43.939998626708984,4125.990234375,175.17999267578125,45.130001068115234,4165.93994140625,7294000,9166100,4398150000
2021-05-19,175.16000366210938,43.43000030517578,4115.68017578125,175.16000366210938,43.43000030517578,4115.68017578125,177.0,43.70000076293945,4116.93017578125,174.35000610351562,42.529998779296875,4061.409912109375,175.13999938964844,43.70000076293945,4098.4501953125,20741100,9180000,4247450000
2021-05-20,175.9600067138672,42.47999954223633,4159.1201171875,175.9600067138672,42.47999954223633,4159.1201171875,176.4600067138672,43.31999969482422,4172.7998046875,175.11000061035156,42.31999969482422,4121.97021484375,175.32000732421875,43.2400016784668,4121.97021484375,9802800,5320000,3978880000
2021-05-21,176.0399932861328,43.70000076293945,4155.85986328125,176.0399932861328,43.70000076293945,4155.85986328125,176.86000061035156,43.79999923706055,4188.72021484375,175.14999389648438,43.369998931884766,4151.72021484375,176.5800018310547,43.5,4168.60986328125,7677200,4204900,3995250000
2021-05-24,176.35000610351562,45.02000045776367,4197.0498046875,176.35000610351562,45.02000045776367,4197.0498046875,176.58999633789062,45.150001525878906,4209.52001953125,175.8699951171875,44.11000061035156,4170.16015625,176.14999389648438,44.279998779296875,4170.16015625,5557300,5146000,3684800000
2021-05-25,177.9499969482422,44.91999816894531,4188.1298828125,177.9499969482422,44.91999816894531,4188.1298828125,177.9499969482422,45.310001373291016,4213.419921875,176.0399932861328,44.779998779296875,4182.52001953125,176.14999389648438,45.06999969482422,4205.93994140625,8986900,3602800,4182250000
2021-05-26,177.63999938964844,45.20000076293945,4195.990234375,177.63999938964844,45.20000076293945,4195.990234375,178.61000061035156,45.29999923706055,4202.60986328125,177.0399932861328,44.63999938964844,4184.10986328125,178.3699951171875,44.7400016784668,4191.58984375,8495400,3817100,4420890000
2021-05-27,177.7100067138672,45.54999923706055,4200.8798828125,177.7100067138672,45.54999923706055,4200.8798828125,177.82000732421875,45.63999938964844,4213.3798828125,176.80999755859375,45.04999923706055,4197.77978515625,177.38999938964844,45.189998626708984,4201.93994140625,7993000,3193000,6406310000
2021-05-28,178.3800048828125,45.41999816894531,4204.10986328125,178.3800048828125,45.41999816894531,4204.10986328125,178.42999267578125,45.93000030517578,4218.35986328125,177.24000549316406,45.18000030517578,4203.56982421875,177.4600067138672,45.81999969482422,4210.77001953125,9967000,4847100,4649250000
2021-06-01,177.89999389648438,46.33000183105469,4202.0400390625,177.89999389648438,46.33000183105469,4202.0400390625,178.85000610351562,46.939998626708984,4234.1201171875,177.19000244140625,45.970001220703125,4197.58984375,178.75999450683594,46.58000183105469,4216.52001953125,9143300,6374900,5074670000
2021-06-02,178.77000427246094,46.900001525878906,4208.1201171875,178.77000427246094,46.900001525878906,4208.1201171875,178.77999877929688,47.029998779296875,4217.3701171875,177.97000122070312,46.36000061035156,4198.27001953125,178.33999633789062,46.560001373291016,4206.81982421875,6613100,3682400,5833670000
2021-06-03,175.27000427246094,46.970001220703125,4192.85009765625,175.27000427246094,46.970001220703125,4192.85009765625,175.8300018310547,47.150001525878906,4204.39013671875,174.66000366210938,46.5099983215332,4167.93017578125,175.8300018310547,47.099998474121094,4191.43017578125,10153900,3378700,5587970000
2021-06-04,177.16000366210938,47.2599983215332,4229.89013671875,177.16000366210938,47.2599983215332,4229.89013671875,177.57000732421875,47.4900016784668,4233.4501953125,176.61000061035156,47.0099983215332,4206.0498046875,176.64999389648438,47.45000076293945,4206.0498046875,8375300,3654400,4139790000
2021-06-07,177.8699951171875,47.27000045776367,4226.52001953125,177.8699951171875,47.27000045776367,4226.52001953125,177.89999389648438,47.540000915527344,4232.33984375,176.6300048828125,47.06999969482422,4215.66015625,176.9600067138672,47.34000015258789,4229.33984375,7709100,3871200,4476920000
2021-06-08,177.32000732421875,47.880001068115234,4227.259765625,177.32000732421875,47.880001068115234,4227.259765625,177.5399932861328,47.900001525878906,4236.740234375,176.3699951171875,46.79999923706055,4208.41015625,177.22999572753906,47.08000183105469,4233.81005859375,5905800,5129100,4659620000
2021-06-09,176.97999572753906,47.58000183105469,4219.5498046875,176.97999572753906,47.58000183105469,4219.5498046875,177.8000030517578,48.099998474121094,4237.08984375,176.77999877929688,47.41999816894531,4218.740234375,177.3800048828125,47.95000076293945,4232.990234375,6346100,4609200,4713260000
2021-06-10,177.74000549316406,47.83000183105469,4239.18017578125,177.74000549316406,47.83000183105469,4239.18017578125,177.85000610351562,48.15999984741211,4249.740234375,176.47999572753906,46.900001525878906,4220.33984375,176.6999969482422,47.9900016784668,4228.56005859375,9896600,8677300,4408210000
2021-06-11,175.74000549316406,48.06999969482422,4247.43994140625,175.74000549316406,48.06999969482422,4247.43994140625,176.57000732421875,48.25,4248.3798828125,175.47999572753906,47.88999938964844,4232.25,176.3300018310547,47.93000030517578,4242.89990234375,7836900,4385300,3815010000
2021-06-14,174.7100067138672,48.31999969482422,4255.14990234375,174.7100067138672,48.31999969482422,4255.14990234375,175.05999755859375,48.61000061035156,4255.58984375,172.9499969482422,48.08000183105469,4234.06982421875,173.16000366210938,48.400001525878906,4248.31005859375,7733600,4764900,4151200000
2021-06-15,174.0500030517578,48.97999954223633,4246.58984375,174.0500030517578,48.97999954223633,4246.58984375,174.9199981689453,49.0099983215332,4257.16015625,173.33999633789062,48.630001068115234,4238.35009765625,174.77999877929688,48.68000030517578,4255.27978515625,7550200,4356400,4048940000
2021-06-16,171.11000061035156,48.75,4223.7001953125,171.11000061035156,48.75,4223.7001953125,174.47000122070312,49.459999084472656,4251.89013671875,171.02999877929688,48.75,4202.4501953125,173.91000366210938,48.86000061035156,4248.8701171875,16919700,6152600,4538350000
2021-06-17,165.85000610351562,48.040000915527344,4221.85986328125,165.85000610351562,48.040000915527344,4221.85986328125,167.6199951171875,49.0,4232.2900390625,165.44000244140625,47.33000183105469,4196.0498046875,167.02000427246094,48.91999816894531,4220.3701171875,27232200,11054200,5312680000
2021-06-18,164.92999267578125,48.36000061035156,4166.4501953125,164.92999267578125,48.36000061035156,4166.4501953125,166.72000122070312,48.65999984741211,4204.77978515625,164.8699951171875,47.84000015258789,4164.39990234375,166.13999938964844,47.849998474121094,4204.77978515625,15744300,6247600,6817010000
2021-06-21,166.9499969482422,49.36000061035156,4224.7900390625,166.9499969482422,49.36000061035156,4224.7900390625,167.22000122070312,49.40999984741211,4226.240234375,166.0,48.33000183105469,4173.39990234375,166.52000427246094,48.400001525878906,4173.39990234375,8371000,8816200,4128950000
2021-06-22,166.25,49.41999816894531,4246.43994140625,166.25,49.41999816894531,4246.43994140625,166.9199981689453,49.619998931884766,4255.83984375,166.00999450683594,49.13999938964844,4217.27001953125,166.35000610351562,49.29999923706055,4224.60986328125,7223900,3734400,3828390000
2021-06-23,166.13999938964844,49.720001220703125,4241.83984375,166.13999938964844,49.720001220703125,4241.83984375,168.02999877929688,50.25,4256.60009765625,165.97000122070312,49.58000183105469,4241.43017578125,166.97000122070312,50.09000015258789,4249.27001953125,8474300,4732700,3730350000
2021-06-24,166.0399932861328,49.84000015258789,4266.490234375,166.0399932861328,49.84000015258789,4266.490234375,167.22999572753906,49.90999984741211,4271.27978515625,166.00999450683594,49.349998474121094,4256.97021484375,167.0,49.40999984741211,4256.97021484375,6903400,5415100,3816660000
2021-06-25,166.58999633789062,50.25,4280.7001953125,166.58999633789062,50.25,4280.7001953125,167.52999877929688,50.33000183105469,4286.1201171875,166.2899932861328,49.4900016784668,4271.16015625,167.4499969482422,50.029998779296875,4274.4501953125,7473700,5274000,7341450000
2021-06-28,166.5800018310547,49.540000915527344,4290.60986328125,166.5800018310547,49.540000915527344,4290.60986328125,166.91000366210938,50.06999969482422,4292.14013671875,166.36000061035156,49.38999938964844,4274.669921875,166.67999267578125,50.06999969482422,4284.89990234375,6508900,4247100,4147890000
2021-06-29,164.8300018310547,49.88999938964844,4291.7998046875,164.8300018310547,49.88999938964844,4291.7998046875,165.27999877929688,50.13999938964844,4300.52001953125,164.00999450683594,49.47999954223633,4287.0400390625,164.33999633789062,49.939998626708984,4293.2099609375,7451400,3032300,3707150000
2021-06-30,165.6300048828125,49.880001068115234,4297.5,165.6300048828125,49.880001068115234,4297.5,166.10000610351562,50.369998931884766,4302.43017578125,164.2899932861328,49.619998931884766,4287.9599609375,164.57000732421875,49.91999816894531,4290.64990234375,7955800,2849000,4266040000
2021-07-01,166.1999969482422,50.619998931884766,4319.93994140625,166.1999969482422,50.619998931884766,4319.93994140625,166.8800048828125,51.400001525878906,4320.66015625,165.5,50.41999816894531,4300.72998046875,166.64999389648438,51.209999084472656,4300.72998046875,7430500,4757500,3788230000
2021-07-02,167.2899932861328,50.93000030517578,4352.33984375,167.2899932861328,50.93000030517578,4352.33984375,167.72000122070312,51.060001373291016,4355.43017578125,166.39999389648438,50.310001373291016,4326.60009765625,167.35000610351562,50.5,4326.60009765625,7873600,4438300,3225840000
2021-07-06,168.1199951171875,49.900001525878906,4343.5400390625,168.1199951171875,49.900001525878906,4343.5400390625,169.64999389648438,50.70000076293945,4356.4599609375,167.5399932861328,49.31999969482422,4314.3701171875,169.27000427246094,50.619998931884766,4356.4599609375,7932100,10848100,4309570000
2021-07-07,168.75999450683594,48.65999984741211,4358.1298828125,168.75999450683594,48.65999984741211,4358.1298828125,169.22999572753906,50.150001525878906,4361.8798828125,168.19000244140625,48.220001220703125,4329.7900390625,168.72000122070312,49.849998474121094,4351.009765625,7108900,10566400,4037380000
2021-07-08,168.64999389648438,49.52000045776367,4320.81982421875,168.64999389648438,49.52000045776367,4320.81982421875,169.86000061035156,49.540000915527344,4330.8798828125,167.91000366210938,48.31999969482422,4289.3701171875,169.82000732421875,48.709999084472656,4321.06982421875,7244300,6350400,4347500000
2021-07-09,169.2100067138672,50.40999984741211,4369.5498046875,169.2100067138672,50.40999984741211,4369.5498046875,169.6199951171875,50.540000915527344,4371.60009765625,168.66000366210938,49.959999084472656,4329.3798828125,168.83999633789062,50.0,4329.3798828125,4997400,4279000,3531120000
2021-07-12,169.0,50.310001373291016,4384.6298828125,169.0,50.310001373291016,4384.6298828125,169.16000366210938,50.380001068115234,4386.68017578125,167.63999938964844,49.619998931884766,4364.02978515625,168.6999969482422,49.939998626708984,4372.41015625,7315400,2504700,3384460000
2021-07-13,169.22000122070312,51.150001525878906,4369.2099609375,169.22000122070312,51.150001525878906,4369.2099609375,169.89999389648438,51.279998779296875,4392.3701171875,168.92999267578125,50.2599983215332,4366.919921875,169.50999450683594,50.5099983215332,4381.06982421875,7040300,4387200,3695430000
2021-07-14,171.0399932861328,49.70000076293945,4374.2998046875,171.0399932861328,49.70000076293945,4374.2998046875,171.0399932861328,51.18000030517578,4393.68017578125,170.27999877929688,49.279998779296875,4362.35986328125,170.91000366210938,51.130001068115234,4380.10986328125,8830300,6735300,4006370000
2021-07-15,171.07000732421875,49.040000915527344,4360.02978515625,171.07000732421875,49.040000915527344,4360.02978515625,171.3000030517578,49.75,4369.02001953125,170.33999633789062,48.9900016784668,4340.7001953125,170.88999938964844,49.130001068115234,4369.02001953125,6520100,3927600,3905230000
2021-07-16,169.41000366210938,49.13999938964844,4327.16015625,169.41000366210938,49.13999938964844,4327.16015625,170.9499969482422,49.560001373291016,4375.08984375,169.27999877929688,48.380001068115234,4322.52978515625,170.64999389648438,49.400001525878906,4367.43017578125,9460300,4517900,3985700000
2021-07-19,169.61000061035156,45.84000015258789,4258.490234375,169.61000061035156,45.84000015258789,4258.490234375,169.91000366210938,47.63999938964844,4296.39990234375,168.88999938964844,45.349998474121094,4233.1298828125,169.50999450683594,47.619998931884766,4296.39990234375,6707400,8948900,5157660000
2021-07-20,169.38999938964844,46.5099983215332,4323.06005859375,169.38999938964844,46.5099983215332,4323.06005859375,170.8000030517578,46.61000061035156,4336.83984375,168.9199981689453,45.02000045776367,4262.0498046875,170.50999450683594,45.63999938964844,4265.10986328125,6540100,4781100,4438270000
2021-07-21,168.75999450683594,48.27000045776367,4358.68994140625,168.75999450683594,48.27000045776367,4358.68994140625,169.0,48.459999084472656,4359.7001953125,168.13999938964844,47.36000061035156,4331.1298828125,168.3300018310547,47.36000061035156,4331.1298828125,4622600,6502600,3810280000
2021-07-22,169.08999633789062,49.16999816894531,4367.47998046875,169.08999633789062,49.16999816894531,4367.47998046875,169.19000244140625,49.41999816894531,4369.8701171875,168.05999755859375,48.34000015258789,4350.06005859375,168.49000549316406,48.68000030517578,4361.27001953125,4793600,4516700,3358300000
2021-07-23,168.55999755859375,49.470001220703125,4411.7900390625,168.55999755859375,49.470001220703125,4411.7900390625,168.8800048828125,49.529998779296875,4415.18017578125,167.9499969482422,49.029998779296875,4381.2001953125,168.5,49.25,4381.2001953125,5831500,2741300,4540070000
2021-07-26,168.16000366210938,49.66999816894531,4422.2998046875,168.16000366210938,49.66999816894531,4422.2998046875,168.86000061035156,49.709999084472656,4422.72998046875,168.0800018310547,49.0099983215332,4405.4501953125,168.5800018310547,49.2599983215332,4409.580078125,5229800,2857400,4275630000
2021-07-27,168.44000244140625,49.470001220703125,4401.4599609375,168.44000244140625,49.470001220703125,4401.4599609375,168.91000366210938,49.709999084472656,4416.3798828125,167.92999267578125,49.040000915527344,4372.509765625,168.72999572753906,49.58000183105469,4416.3798828125,6300200,2654800,4241950000
2021-07-28,169.2899932861328,49.720001220703125,4400.64013671875,169.2899932861328,49.720001220703125,4400.64013671875,169.3800048828125,49.970001220703125,4415.47021484375,167.72000122070312,49.45000076293945,4387.009765625,168.25999450683594,49.630001068115234,4402.9501953125,7905800,3104400,4215290000
2021-07-29,171.1699981689453,50.63999938964844,4419.14990234375,171.1699981689453,50.63999938964844,4419.14990234375,171.52000427246094,50.689998626708984,4429.97021484375,170.6699981689453,50.06999969482422,4403.58984375,170.6999969482422,50.18000030517578,4403.58984375,8119600,2657900,4044600000
2021-07-30,169.82000732421875,50.65999984741211,4395.259765625,169.82000732421875,50.65999984741211,4395.259765625,170.99000549316406,51.02000045776367,4412.25,169.3800048828125,50.439998626708984,4389.64990234375,170.72000122070312,50.70000076293945,4395.1201171875,7391700,3605700,3956740000
2021-08-02,169.61000061035156,49.18000030517578,4387.16015625,169.61000061035156,49.18000030517578,4387.16015625,170.25,50.43000030517578,4422.18017578125,169.10000610351562,48.630001068115234,4384.81005859375,169.3000030517578,50.349998474121094,4406.85986328125,10783200,5876500,3724090000
2021-08-03,169.49000549316406,48.849998474121094,4423.14990234375,169.49000549316406,48.849998474121094,4423.14990234375,169.8300018310547,48.93000030517578,4423.7900390625,169.2100067138672,47.869998931884766,4373.0,169.4199981689453,48.11000061035156,4392.740234375,5402300,8234700,3965190000
2021-08-04,169.52999877929688,47.20000076293945,4402.66015625,169.52999877929688,47.20000076293945,4402.66015625,171.39999389648438,48.13999938964844,4416.169921875,168.99000549316406,47.18000030517578,4400.22998046875,171.27999877929688,47.540000915527344,4415.9501953125,9796300,6803000,4260760000
2021-08-05,168.86000061035156,48.099998474121094,4429.10009765625,168.86000061035156,48.099998474121094,4429.10009765625,169.44000244140625,48.15999984741211,4429.759765625,168.1999969482422,47.34000015258789,4408.85986328125,169.3699951171875,47.34000015258789,4408.85986328125,8015000,3124300,3769410000
2021-08-06,164.63999938964844,47.56999969482422,4436.52001953125,164.63999938964844,47.56999969482422,4436.52001953125,165.92999267578125,48.5099983215332,4440.81982421875,164.5500030517578,47.349998474121094,4429.06982421875,165.83999633789062,48.41999816894531,4429.06982421875,13547600,5245000,3451870000
2021-08-09,161.72000122070312,46.599998474121094,4432.35009765625,161.72000122070312,46.599998474121094,4432.35009765625,163.2899932861328,46.70000076293945,4439.39013671875,161.25999450683594,45.849998474121094,4424.740234375,163.00999450683594,46.470001220703125,4437.77001953125,11547000,5248000,3449280000
2021-08-10,161.77000427246094,47.68000030517578,4436.75,161.77000427246094,47.68000030517578,4436.75,162.11000061035156,48.0099983215332,4445.2099609375,160.67999267578125,46.93000030517578,4430.02978515625,161.38999938964844,46.970001220703125,4435.7900390625,6870800,4148700,3886610000
2021-08-11,164.0,48.29999923706055,4442.41015625,164.0,48.29999923706055,4442.41015625,164.1699981689453,48.34000015258789,4449.43994140625,162.67999267578125,46.90999984741211,4436.419921875,163.14999389648438,47.20000076293945,4442.18017578125,7382400,5227000,3532560000
2021-08-12,164.0399932861328,48.099998474121094,4460.830078125,164.0399932861328,48.099998474121094,4460.830078125,164.10000610351562,48.349998474121094,4461.77001953125,162.92999267578125,47.720001220703125,4435.9599609375,163.64999389648438,48.15999984741211,4446.080078125,5211700,2808600,3375310000
2021-08-13,166.38999938964844,47.43000030517578,4468.0,166.38999938964844,47.43000030517578,4468.0,166.4600067138672,48.22999954223633,4468.3701171875,164.88999938964844,47.31999969482422,4460.81982421875,165.02000427246094,48.11000061035156,4464.83984375,7466900,3401700,3016470000
2021-08-16,167.22000122070312,47.040000915527344,4479.7099609375,167.22000122070312,47.040000915527344,4479.7099609375,167.38999938964844,47.279998779296875,4480.259765625,166.58999633789062,45.939998626708984,4437.66015625,166.72999572753906,46.380001068115234,4461.64990234375,7776500,4733700,3370640000
2021-08-17,166.97000122070312,46.58000183105469,4448.080078125,166.97000122070312,46.58000183105469,4448.080078125,167.72999572753906,47.20000076293945,4462.1201171875,166.55999755859375,46.33000183105469,4417.830078125,167.2899932861328,46.65999984741211,4462.1201171875,7107000,3086100,3836960000
2021-08-18,167.10000610351562,45.400001525878906,4400.27001953125,167.10000610351562,45.400001525878906,4400.27001953125,167.50999450683594,46.84000015258789,4454.31982421875,166.25999450683594,45.290000915527344,4397.58984375,167.24000549316406,46.72999954223633,4440.93994140625,7697900,5795500,3755590000
2021-08-19,166.61000061035156,44.77000045776367,4405.7998046875,166.61000061035156,44.77000045776367,4405.7998046875,167.2899932861328,44.88999938964844,4418.60986328125,166.16000366210938,43.79999923706055,4367.72998046875,167.24000549316406,44.290000915527344,4382.43994140625,6934300,6017300,4398410000
2021-08-20,166.6999969482422,43.43000030517578,4441.669921875,166.6999969482422,43.43000030517578,4441.669921875,167.13999938964844,44.310001373291016,4444.35009765625,166.36000061035156,43.41999816894531,4406.7998046875,166.8000030517578,43.900001525878906,4410.56005859375,7154000,4596600,3652610000
2021-08-23,168.72999572753906,45.849998474121094,4479.52978515625,168.72999572753906,45.849998474121094,4479.52978515625,168.91000366210938,46.18000030517578,4489.8798828125,167.9600067138672,45.34000015258789,4450.2900390625,168.82000732421875,45.349998474121094,4450.2900390625,8190500,4578600,3576530000
2021-08-24,168.64999389648438,47.369998931884766,4486.22998046875,168.64999389648438,47.369998931884766,4486.22998046875,169.27000427246094,47.470001220703125,4492.81005859375,168.52000427246094,46.61000061035156,4482.27978515625,169.0399932861328,46.66999816894531,4484.39990234375,4519200,4881900,3979220000
2021-08-25,167.47999572753906,47.810001373291016,4496.18994140625,167.47999572753906,47.810001373291016,4496.18994140625,167.9199981689453,48.0,4501.7099609375,166.74000549316406,47.099998474121094,4485.66015625,167.8800048828125,47.33000183105469,4490.4501953125,5588800,4801300,3444700000
2021-08-26,167.6699981689453,47.47999954223633,4470.0,167.6699981689453,47.47999954223633,4470.0,168.2100067138672,47.79999923706055,4495.89990234375,166.8300018310547,46.95000076293945,4468.990234375,167.2100067138672,47.2400016784668,4493.75,4371900,4904400,3263980000
2021-08-27,170.19000244140625,48.150001525878906,4509.3701171875,170.19000244140625,48.150001525878906,4509.3701171875,170.19000244140625,48.279998779296875,4513.330078125,166.8699951171875,47.91999816894531,4474.10009765625,167.5800018310547,48.02000045776367,4474.10009765625,10036400,4109900,3331200000
2021-08-30,169.35000610351562,48.400001525878906,4528.7900390625,169.35000610351562,48.400001525878906,4528.7900390625,169.83999633789062,48.59000015258789,4537.35986328125,169.08999633789062,47.86000061035156,4513.759765625,169.66000366210938,48.150001525878906,4513.759765625,3768600,3661500,3168660000
2021-08-31,169.69000244140625,48.040000915527344,4522.68017578125,169.69000244140625,48.040000915527344,4522.68017578125,169.9199981689453,48.4900016784668,4531.39013671875,168.75,47.959999084472656,4515.7998046875,169.22999572753906,48.18000030517578,4529.75,6336000,4069700,4290710000
2021-09-01,169.6999969482422,47.93000030517578,4524.08984375,169.6999969482422,47.93000030517578,4524.08984375,170.0,48.2400016784668,4537.10986328125,169.16000366210938,47.20000076293945,4522.02001953125,169.94000244140625,47.36000061035156,4528.7998046875,4764900,8122400,4057340000
